entity_id,anatomy,biological_process,cellular_component,disease,drug,effect__phenotype,exposure,gene__protein,molecular_function,pathway
malignant leptomeningeal tumor,0,0,0,1,0,0,0,0,0,0
leptomeningeal melanoma,0,0,0,1,0,0,0,0,0,0
pediatric meningioma,0,0,0,1,0,0,0,0,0,0
childhood malignant melanoma,0,0,0,1,0,0,0,0,0,0
viral gastritis,0,0,0,1,0,0,0,0,0,0
Herpesviridae infectious disease,0,0,0,1,0,0,0,0,0,0
cerebral meningioma,0,0,0,1,0,0,0,0,0,0
inverted urothelial papilloma,0,0,0,1,0,0,0,0,0,0
benign neoplasm of renal pelvis,0,0,0,1,0,0,0,0,0,0
tracheobronchitis,0,0,0,1,0,0,0,0,0,0
leiomyosarcoma of the corpus uteri,0,0,0,1,0,0,0,0,0,0
epithelioid leiomyosarcoma,0,0,0,1,0,0,0,0,0,0
choriocarcinoma of testis,0,0,0,1,0,0,0,0,0,0
childhood testicular germ cell tumor,0,0,0,1,0,0,0,0,0,0
mixed testicular germ cell cancer,0,0,0,1,0,0,0,0,0,0
testicular embryonal carcinoma,0,0,0,1,0,0,0,0,0,0
hereditary renal cell carcinoma,0,0,0,1,0,0,0,0,0,0
prostatic urethral cancer,0,0,0,1,0,0,0,0,0,0
primary prostate urothelial carcinoma,0,0,0,1,0,0,0,0,0,0
urethra transitional cell carcinoma,0,0,0,1,0,0,0,0,0,0
male urethral cancer,0,0,0,1,0,0,0,0,0,0
ovarian endometrial cancer,0,0,0,1,0,0,0,0,0,0
carcinosarcoma,0,0,0,1,0,0,0,0,0,0
colorectal Kaposi sarcoma,0,0,0,1,0,0,0,0,0,0
cornea neoplasm,0,0,0,1,0,0,0,0,0,0
cardiac ventricle disease,0,0,0,1,0,0,0,0,0,0
bladder clear cell adenocarcinoma,0,0,0,1,0,0,0,0,0,0
endometrioid tumor,0,0,0,1,0,0,0,0,0,0
childhood teratoma of the ovary,0,0,0,1,0,0,0,0,0,0
mature ovarian teratoma,0,0,0,1,0,0,0,0,0,0
ovarian biphasic or triphasic teratoma,0,0,0,1,0,0,0,0,0,0
urinary tract non-invasive transitional cell neoplasm,0,0,0,1,0,0,0,0,0,0
bladder papillary urothelial neoplasm,0,0,0,1,0,0,0,0,0,0
kidney oncocytoma,0,0,0,1,0,0,0,0,0,0
mediastinal malignant germ cell tumor,0,0,0,1,0,0,0,0,0,0
extragonadal seminoma,0,0,0,1,0,0,0,0,0,0
syndromic agammaglobulinemia,0,0,0,1,0,0,0,0,0,0
growth hormone-producing pituitary gland neoplasm,0,0,0,1,0,0,0,0,0,0
pituitary cancer,0,0,0,1,0,0,0,0,0,0
renal adenoma,0,0,0,1,0,0,0,0,0,0
chromophil adenoma of the kidney,0,0,0,1,0,0,0,0,0,0
immunodeficiency due to a genetic complement cascade protein anomaly,0,0,0,1,0,0,0,0,0,0
gastric carcinoma,0,0,0,1,0,0,0,0,0,0
cardia cancer,0,0,0,1,0,0,0,0,0,0
gastric cardia carcinoma,0,0,0,1,0,0,0,0,0,0
TSH producing pituitary tumor,0,0,0,1,0,0,0,0,0,0
functioning pituitary gland adenoma,0,0,0,1,0,0,0,0,0,0
mucinous ovarian cancer,0,0,0,1,0,0,0,0,0,0
adenocarcinofibroma,0,0,0,1,0,0,0,0,0,0
heart lipoma,0,0,0,1,0,0,0,0,0,0
benign neoplasm of heart,0,0,0,1,0,0,0,0,0,0
childhood astrocytic tumor,0,0,0,1,0,0,0,0,0,0
benign neoplasm of cerebrum,0,0,0,1,0,0,0,0,0,0
cerebral hemisphere lipoma,0,0,0,1,0,0,0,0,0,0
thymus gland disease,0,0,0,1,0,0,0,0,0,0
skull base chordoma,0,0,0,1,0,0,0,0,0,0
chondroid chordoma,0,0,0,1,0,0,0,0,0,0
clivus chordoma,0,0,0,1,0,0,0,0,0,0
optic tract meningioma,0,0,0,1,0,0,0,0,0,0
malignant melanocytic neoplasm of the peripheral nerve sheath,0,0,0,1,0,0,0,0,0,0
central nervous system melanocytic neoplasm,0,0,0,1,0,0,0,0,0,0
foramen magnum meningioma,0,0,0,1,0,0,0,0,0,0
childhood brain stem neoplasm,0,0,0,1,0,0,0,0,0,0
childhood brain stem glioma,0,0,0,1,0,0,0,0,0,0
ovarian papillary tumor,0,0,0,1,0,0,0,0,0,0
serous surface papilloma,0,0,0,1,0,0,0,0,0,0
ovarian serous adenocarcinoma,0,0,0,1,0,0,0,0,0,0
choroid cancer,0,0,0,1,0,0,0,0,0,0
apocrine adenocarcinoma,0,0,0,1,0,0,0,0,0,0
benign neoplasm of rectum,0,0,0,1,0,0,0,0,0,0
mucinous adenofibroma,0,0,0,1,0,0,0,0,0,0
childhood testicular mixed germ cell cancer,0,0,0,1,0,0,0,0,0,0
infiltrating bladder urothelial carcinoma,0,0,0,1,0,0,0,0,0,0
bladder transitional cell carcinoma,0,0,0,1,0,0,0,0,0,0
infiltrating urothelial carcinoma,0,0,0,1,0,0,0,0,0,0
melanotic neurilemmoma,0,0,0,1,0,0,0,0,0,0
breast hemangioma,0,0,0,1,0,0,0,0,0,0
myxoid chondrosarcoma,0,0,0,1,0,0,0,0,0,0
benign neoplasm of brain stem,0,0,0,1,0,0,0,0,0,0
benign vaginal mixed epithelial and mesenchymal neoplasm,0,0,0,1,0,0,0,0,0,0
squamous cell lung carcinoma,0,0,0,1,0,0,0,0,0,0
posterior cranial fossa meningioma,0,0,0,1,0,0,0,0,0,0
mixed cell uveal melanoma,0,0,0,1,0,0,0,0,0,0
iris melanoma,0,0,0,1,0,0,0,0,0,0
ciliary body cancer,0,0,0,1,0,0,0,0,0,0
ovarian clear cell cancer,0,0,0,1,0,0,0,0,0,0
benign neoplasm of ethmoidal sinus,0,0,0,1,0,0,0,0,0,0
benign neoplasm of adrenal gland,0,0,0,1,0,0,0,0,0,0
adrenal cortex neoplasm,0,0,0,1,0,0,0,0,0,0
myxoid leiomyosarcoma,0,0,0,1,0,0,0,0,0,0
vestibular papilloma,0,0,0,1,0,0,0,0,0,0
childhood cerebral astrocytoma,0,0,0,1,0,0,0,0,0,0
malignant neoplasm of chest wall,0,0,0,1,0,0,0,0,0,0
tubular adenocarcinoma,0,0,0,1,0,0,0,0,0,0
vertebral disease,0,0,0,1,0,0,0,0,0,0
osteonecrosis,0,0,0,1,0,0,0,0,0,0
chromophobe renal cell carcinoma,0,0,0,1,0,0,0,0,0,0
hibernoma,0,0,0,1,0,0,0,0,0,0
lung leiomyoma,0,0,0,1,0,0,0,0,0,0
vaginal adenoma,0,0,0,1,0,0,0,0,0,0
hyperimmunoglobulin syndrome,0,0,0,1,0,0,0,0,0,0
brain hemangioma,0,0,0,1,0,0,0,0,0,0
nipple neoplasm,0,0,0,1,0,0,0,0,0,0
breast carcinoma,0,0,0,1,0,0,0,0,0,0
benign neoplasm of scrotum,0,0,0,1,0,0,0,0,0,0
breast papillomatosis,0,0,0,1,0,0,0,0,0,0
adult pineal parenchymal tumor,0,0,0,1,0,0,0,0,0,0
lung large cell carcinoma,0,0,0,1,0,0,0,0,0,0
lung neuroendocrine neoplasm,0,0,0,1,0,0,0,0,0,0
hypothalamic disease,0,0,0,1,0,0,0,0,0,0
delusional disorder,0,0,0,1,0,0,0,0,0,0
multifocal osteogenic sarcoma,0,0,0,1,0,0,0,0,0,0
testicular seminoma,0,0,0,1,0,0,0,0,0,0
intrahepatic bile duct adenoma,0,0,0,1,0,0,0,0,0,0
bilateral breast carcinoma,0,0,0,1,0,0,0,0,0,0
sternum cancer,0,0,0,1,0,0,0,0,0,0
malignant myoepithelioma,0,0,0,1,0,0,0,0,0,0
endometrial endometrioid adenocarcinoma,0,0,0,1,0,0,0,0,0,0
villous adenocarcinoma,0,0,0,1,0,0,0,0,0,0
botryoid rhabdomyosarcoma,0,0,0,1,0,0,0,0,0,0
botryoid-type embryonal rhabdomyosarcoma of the vagina,0,0,0,1,0,0,0,0,0,0
vaginal rhabdomyosarcoma,0,0,0,1,0,0,0,0,0,0
tubular adenoma,0,0,0,1,0,0,0,0,0,0
motor peripheral neuropathy,0,0,0,1,0,0,0,0,0,0
breast intraductal proliferative lesion,0,0,0,1,0,0,0,0,0,0
sarcomatoid transitional cell carcinoma,0,0,0,1,0,0,0,0,0,0
malignant teratoma,0,0,0,1,0,0,0,0,0,0
immature teratoma,0,0,0,1,0,0,0,0,0,0
pineal region teratoma,0,0,0,1,0,0,0,0,0,0
extragonadal nonseminomatous germ cell tumor,0,0,0,1,0,0,0,0,0,0
"B-cell lymphoma, unclassifiable, with features intermediate between diffuse large b-cell lymphoma and classical Hodgkin lymphoma",0,0,0,1,0,0,0,0,0,0
fibroepithelial polyp,0,0,0,1,0,0,0,0,0,0
reactive cutaneous fibrous lesion,0,0,0,1,0,0,0,0,0,0
renal pelvis__ureter carcinoma,0,0,0,1,0,0,0,0,0,0
ovarian seromucinous tumor,0,0,0,1,0,0,0,0,0,0
benign perivascular tumor,0,0,0,1,0,0,0,0,0,0
bladder urothelial papilloma,0,0,0,1,0,0,0,0,0,0
urethral urothelial papilloma,0,0,0,1,0,0,0,0,0,0
intraocular retinoblastoma,0,0,0,1,0,0,0,0,0,0
malignant gastric germ cell tumor,0,0,0,1,0,0,0,0,0,0
gastric teratoma,0,0,0,1,0,0,0,0,0,0
acute stress disorder,0,0,0,1,0,0,0,0,0,0
aleukemic leukemia cutis,0,0,0,1,0,0,0,0,0,0
squamous cell carcinoma of rectum,0,0,0,1,0,0,0,0,0,0
inflammation of lacrimal passage,0,0,0,1,0,0,0,0,0,0
intermediate cell type uveal melanoma,0,0,0,1,0,0,0,0,0,0
intermediate cell type iris melanoma,0,0,0,1,0,0,0,0,0,0
mitochondrial disease,0,0,0,1,0,0,0,0,0,0
ovarian mucinous adenofibroma,0,0,0,1,0,0,0,0,0,0
mucinous cystadenofibroma,0,0,0,1,0,0,0,0,0,0
bronchus adenoma,0,0,0,1,0,0,0,0,0,0
glottis carcinoma,0,0,0,1,0,0,0,0,0,0
epithelioid cell uveal melanoma,0,0,0,1,0,0,0,0,0,0
basaloid squamous cell carcinoma,0,0,0,1,0,0,0,0,0,0
human papillomavirus-related penile squamous cell carcinoma,0,0,0,1,0,0,0,0,0,0
splenic manifestation of leukemia,0,0,0,1,0,0,0,0,0,0
testicular yolk sac tumor,0,0,0,1,0,0,0,0,0,0
sella turcica neoplasm,0,0,0,1,0,0,0,0,0,0
neoplasm of hypopharynx,0,0,0,1,0,0,0,0,0,0
refractory hematologic cancer,0,0,0,1,0,0,0,0,0,0
duodenal neuroendocrine neoplasm,0,0,0,1,0,0,0,0,0,0
vulvar neuroendocrine carcinoma,0,0,0,1,0,0,0,0,0,0
stromal sarcoma,0,0,0,1,0,0,0,0,0,0
Buschke Lowenstein tumor,0,0,0,1,0,0,0,0,0,0
pulmonary large cell neuroendocrine carcinoma,0,0,0,1,0,0,0,0,0,0
gallbladder papillary neoplasm,0,0,0,1,0,0,0,0,0,0
chronic lymphocytic leukemia__small lymphocytic lymphoma,0,0,0,1,0,0,0,0,0,0
embryonal carcinoma of the central nervous system,0,0,0,1,0,0,0,0,0,0
pancreatic mucinous cystadenocarcinoma,0,0,0,1,0,0,0,0,0,0
cellular leiomyoma,0,0,0,1,0,0,0,0,0,0
paraurethral gland cancer,0,0,0,1,0,0,0,0,0,0
urinary system neoplasm,0,0,0,1,0,0,0,0,0,0
serous cystadenofibroma,0,0,0,1,0,0,0,0,0,0
ovarian serous adenofibroma,0,0,0,1,0,0,0,0,0,0
nodular fasciitis,0,0,0,1,0,0,0,0,0,0
fibroblastic neoplasm,0,0,0,1,0,0,0,0,0,0
subcutaneous tissue disease,0,0,0,1,0,0,0,0,0,0
fasciitis (disease),0,0,0,1,0,0,0,0,0,0
nephrogenic adenoma,0,0,0,1,0,0,0,0,0,0
dysgerminoma of ovary,0,0,0,1,0,0,0,0,0,0
urethra cancer,0,0,0,1,0,0,0,0,0,0
adrenal carcinoma,0,0,0,1,0,0,0,0,0,0
adrenal medulla cancer,0,0,0,1,0,0,0,0,0,0
skin papilloma,0,0,0,1,0,0,0,0,0,0
sarcomatoid mesothelioma,0,0,0,1,0,0,0,0,0,0
superior vena cava angiosarcoma,0,0,0,1,0,0,0,0,0,0
supratentorial primitive neuroectodermal tumor,0,0,0,1,0,0,0,0,0,0
"neuroendocrine tumor of the colon, well differentiated, low or intermediate grade tumor",0,0,0,1,0,0,0,0,0,0
L-cell glucagon-like peptide-producing neuroendocrine tumor,0,0,0,1,0,0,0,0,0,0
ovarian endometrioid adenofibroma,0,0,0,1,0,0,0,0,0,0
brain germinoma,0,0,0,1,0,0,0,0,0,0
childhood central nervous system germinoma,0,0,0,1,0,0,0,0,0,0
ovarian clear cell adenocarcinoma,0,0,0,1,0,0,0,0,0,0
benign neoplasm of epididymis,0,0,0,1,0,0,0,0,0,0
osteochondrosis,0,0,0,1,0,0,0,0,0,0
proximal-type epithelioid sarcoma,0,0,0,1,0,0,0,0,0,0
epithelioid sarcoma,0,0,0,1,0,0,0,0,0,0
ependymal tumor,0,0,0,1,0,0,0,0,0,0
ulcer disease,0,0,0,1,0,0,0,0,0,0
infratentorial ependymal tumor,0,0,0,1,0,0,0,0,0,0
supratentorial ependymal tumor,0,0,0,1,0,0,0,0,0,0
childhood ependymoma,0,0,0,1,0,0,0,0,0,0
extrahepatic bile duct adenoma,0,0,0,1,0,0,0,0,0,0
bile duct papillary neoplasm,0,0,0,1,0,0,0,0,0,0
mixed germ cell tumor of central nervous system,0,0,0,1,0,0,0,0,0,0
malignant neoplasm of endocervix,0,0,0,1,0,0,0,0,0,0
breast myoepitheliosis,0,0,0,1,0,0,0,0,0,0
ependymoblastoma,0,0,0,1,0,0,0,0,0,0
childhood central nervous system primitive neuroectodermal neoplasm,0,0,0,1,0,0,0,0,0,0
breast secretory carcinoma,0,0,0,1,0,0,0,0,0,0
breast adenoma,0,0,0,1,0,0,0,0,0,0
apocrine adenoma,0,0,0,1,0,0,0,0,0,0
metaplastic breast carcinoma,0,0,0,1,0,0,0,0,0,0
motor nerve neuritis,0,0,0,1,0,0,0,0,0,0
eccrine porocarcinoma,0,0,0,1,0,0,0,0,0,0
vulvar eccrine adenocarcinoma,0,0,0,1,0,0,0,0,0,0
hidradenocarcinoma,0,0,0,1,0,0,0,0,0,0
exocrine pancreatic carcinoma,0,0,0,1,0,0,0,0,0,0
malignant exocrine pancreas neoplasm,0,0,0,1,0,0,0,0,0,0
larynx verrucous carcinoma,0,0,0,1,0,0,0,0,0,0
glottis squamous cell carcinoma,0,0,0,1,0,0,0,0,0,0
subglottis squamous cell carcinoma,0,0,0,1,0,0,0,0,0,0
subglottis carcinoma,0,0,0,1,0,0,0,0,0,0
supraglottis squamous cell carcinoma,0,0,0,1,0,0,0,0,0,0
carcinoma of supraglottis,0,0,0,1,0,0,0,0,0,0
choriocarcinoma of ovary,0,0,0,1,0,0,0,0,0,0
parathyroid gland adenoma,0,0,0,1,0,0,0,0,0,0
mixed cell adenoma,0,0,0,1,0,0,0,0,0,0
oncocytic adenoma,0,0,0,1,0,0,0,0,0,0
meningeal sarcoma,0,0,0,1,0,0,0,0,0,0
sarcomatosis,0,0,0,1,0,0,0,0,0,0
adult central nervous system primitive neuroectodermal neoplasm,0,0,0,1,0,0,0,0,0,0
Littre gland carcinoma,0,0,0,1,0,0,0,0,0,0
cutaneous granular cell tumor,0,0,0,1,0,0,0,0,0,0
malignant dermis tumor,0,0,0,1,0,0,0,0,0,0
ovarian small cell carcinoma,0,0,0,1,0,0,0,0,0,0
fibroma,0,0,0,1,0,0,0,0,0,0
thecoma,0,0,0,1,0,0,0,0,0,0
benign neoplasm of sphenoidal sinus,0,0,0,1,0,0,0,0,0,0
maxillary sinus carcinoma,0,0,0,1,0,0,0,0,0,0
pancreatic intraductal papillary-mucinous neoplasm,0,0,0,1,0,0,0,0,0,0
pancreatic intraductal papillary-mucinous carcinoma,0,0,0,1,0,0,0,0,0,0
urachus cancer,0,0,0,1,0,0,0,0,0,0
lung hilum neoplasm,0,0,0,1,0,0,0,0,0,0
functional pancreatic neuroendocrine tumor,0,0,0,1,0,0,0,0,0,0
cutaneous Paget disease,0,0,0,1,0,0,0,0,0,0
anal Paget disease,0,0,0,1,0,0,0,0,0,0
retinal cell neoplasm,0,0,0,1,0,0,0,0,0,0
retinal cancer,0,0,0,1,0,0,0,0,0,0
pancreatic acinar cell carcinoma,0,0,0,1,0,0,0,0,0,0
eye lymphoma,0,0,0,1,0,0,0,0,0,0
extraocular retinoblastoma,0,0,0,1,0,0,0,0,0,0
childhood kidney neoplasm,0,0,0,1,0,0,0,0,0,0
supraglottis cancer,0,0,0,1,0,0,0,0,0,0
subglottis cancer,0,0,0,1,0,0,0,0,0,0
spinal cord ependymoma,0,0,0,1,0,0,0,0,0,0
adult glioblastoma,0,0,0,1,0,0,0,0,0,0
necrotic uveal melanoma,0,0,0,1,0,0,0,0,0,0
mixed glioma,0,0,0,1,0,0,0,0,0,0
rhabdoid meningioma,0,0,0,1,0,0,0,0,0,0
non-functional pancreatic neuroendocrine tumor,0,0,0,1,0,0,0,0,0,0
histiocytic and dendritic cell neoplasm,0,0,0,1,0,0,0,0,0,0
atypical polypoid adenomyoma,0,0,0,1,0,0,0,0,0,0
adenomyoma of uterine corpus,0,0,0,1,0,0,0,0,0,0
mediastinal schwannoma,0,0,0,1,0,0,0,0,0,0
refractory malignant neoplasm,0,0,0,1,0,0,0,0,0,0
nipple carcinoma,0,0,0,1,0,0,0,0,0,0
malignant spiradenoma,0,0,0,1,0,0,0,0,0,0
anterior cranial fossa meningioma,0,0,0,1,0,0,0,0,0,0
cerebral convexity meningioma,0,0,0,1,0,0,0,0,0,0
papillary squamous carcinoma,0,0,0,1,0,0,0,0,0,0
liposarcoma of the ovary,0,0,0,1,0,0,0,0,0,0
ovarian embryonal carcinoma,0,0,0,1,0,0,0,0,0,0
parachordoma,0,0,0,1,0,0,0,0,0,0
neoplasm of chest wall,0,0,0,1,0,0,0,0,0,0
frontal sinus Schneiderian papilloma,0,0,0,1,0,0,0,0,0,0
benign neoplasm of maxillary sinus,0,0,0,1,0,0,0,0,0,0
hepatoid adenocarcinoma,0,0,0,1,0,0,0,0,0,0
follicular thyroid adenoma,0,0,0,1,0,0,0,0,0,0
tubulovillous adenoma,0,0,0,1,0,0,0,0,0,0
infective arthritis,0,0,0,1,0,0,0,0,0,0
breast mucinous carcinoma,0,0,0,1,0,0,0,0,0,0
epiglottis neoplasm,0,0,0,1,0,0,0,0,0,0
hypopharyngeal carcinoma,0,0,0,1,0,0,0,0,0,0
adrenal gland neuroblastoma,0,0,0,1,0,0,0,0,0,0
gallbladder neuroendocrine neoplasm,0,0,0,1,0,0,0,0,0,0
cervical adenomyoma,0,0,0,1,0,0,0,0,0,0
uterine corpus choriocarcinoma,0,0,0,1,0,0,0,0,0,0
malignant germ cell tumor of corpus uteri,0,0,0,1,0,0,0,0,0,0
mediastinal disease,0,0,0,1,0,0,0,0,0,0
syndromic cataract,0,0,0,1,0,0,0,0,0,0
myocardial disorder,0,0,0,1,0,0,0,0,0,0
inflammation of heart layer,0,0,0,1,0,0,0,0,0,0
intrinsic cardiomyopathy,0,0,0,1,0,0,0,0,0,0
lung hilum cancer,0,0,0,1,0,0,0,0,0,0
malignant superior sulcus neoplasm,0,0,0,1,0,0,0,0,0,0
fallopian tube serous adenofibroma,0,0,0,1,0,0,0,0,0,0
atypical lipomatous tumor,0,0,0,1,0,0,0,0,0,0
melanomatosis,0,0,0,1,0,0,0,0,0,0
mite infestation,0,0,0,1,0,0,0,0,0,0
corpus uteri neoplasm,0,0,0,1,0,0,0,0,0,0
fibromyxoid tumor,0,0,0,1,0,0,0,0,0,0
"breast fibrocystic change, proliferative type",0,0,0,1,0,0,0,0,0,0
non-gestational ovarian choriocarcinoma,0,0,0,1,0,0,0,0,0,0
intestinal type adenocarcinoma,0,0,0,1,0,0,0,0,0,0
cervical adenosquamous carcinoma,0,0,0,1,0,0,0,0,0,0
grade II meningioma,0,0,0,1,0,0,0,0,0,0
childhood malignant schwannoma,0,0,0,1,0,0,0,0,0,0
enteritis,0,0,0,1,0,0,0,0,0,0
small intestine diverticulitis,0,0,0,1,0,0,0,0,0,0
pneumonitis,0,0,0,1,0,0,0,0,0,0
allergic respiratory disease,0,0,0,1,0,0,0,0,0,0
kidney angiomyolipoma,0,0,0,1,0,0,0,0,0,0
pediatric fibrosarcoma,0,0,0,1,0,0,0,0,0,0
hair follicle neoplasm,0,0,0,1,0,0,0,0,0,0
vitamin B deficiency,0,0,0,1,0,0,0,0,0,0
autoimmune myocarditis,0,0,0,1,0,0,0,0,0,0
hypersensitivity pneumonitis,0,0,0,1,0,0,0,0,0,0
staphylococcus aureus infection,0,0,0,1,0,0,0,0,0,0
acute pulmonary heart disease,0,0,0,1,0,0,0,0,0,0
chronic ulcer of skin,0,0,0,1,0,0,0,0,0,0
oropharynx cancer,0,0,0,1,0,0,0,0,0,0
neoplasm of oropharynx,0,0,0,1,0,0,0,0,0,0
oral cavity cancer,0,0,0,1,0,0,0,0,0,0
palatal neoplasm,0,0,0,1,0,0,0,0,0,0
ischemic bowel disease,0,0,0,1,0,0,0,0,0,0
gingival cancer,0,0,0,1,0,0,0,0,0,0
herpes simplex infectious disease,0,0,0,1,0,0,0,0,0,0
paronychia (disease),0,0,0,1,0,0,0,0,0,0
morbillivirus infectious disease,0,0,0,1,0,0,0,0,0,0
lip cancer,0,0,0,1,0,0,0,0,0,0
soft palate cancer,0,0,0,1,0,0,0,0,0,0
hemorrhagic duodenitis,0,0,0,1,0,0,0,0,0,0
gastric ulcer (disease),0,0,0,1,0,0,0,0,0,0
delirium,0,0,0,1,0,0,0,0,0,0
tongue neoplasm,0,0,0,1,0,0,0,0,0,0
hypopharynx cancer,0,0,0,1,0,0,0,0,0,0
carcinoma of lip,0,0,0,1,0,0,0,0,0,0
tonsil cancer,0,0,0,1,0,0,0,0,0,0
myeloproliferative neoplasm,0,0,0,1,0,0,0,0,0,0
buccal mucosa neoplasm,0,0,0,1,0,0,0,0,0,0
high grade malignant neoplasm,0,0,0,1,0,0,0,0,0,0
dementia (disease),0,0,0,1,0,0,0,0,0,0
bacterial pneumonia,0,0,0,1,0,0,0,0,0,0
carotid body paraganglioma,0,0,0,1,0,0,0,0,0,0
myelodysplastic__myeloproliferative Neoplasm,0,0,0,1,0,0,0,0,0,0
trachea squamous cell carcinoma,0,0,0,1,0,0,0,0,0,0
squamous carcinoma in situ,0,0,0,1,0,0,0,0,0,0
intestine carcinoma in situ,0,0,0,1,0,0,0,0,0,0
sublingual gland neoplasm,0,0,0,1,0,0,0,0,0,0
major salivary gland cancer,0,0,0,1,0,0,0,0,0,0
tumor of salivary gland,0,0,0,1,0,0,0,0,0,0
leukoplakia,0,0,0,1,0,0,0,0,0,0
autoimmune disease of blood,0,0,0,1,0,0,0,0,0,0
neoplasm of retromolar area,0,0,0,1,0,0,0,0,0,0
superficial Fibromatosis,0,0,0,1,0,0,0,0,0,0
stromal corneal dystrophy,0,0,0,1,0,0,0,0,0,0
background diabetic retinopathy,0,0,0,1,0,0,0,0,0,0
male infertility due to obstructive azoospermia,0,0,0,1,0,0,0,0,0,0
parotid gland neoplasm,0,0,0,1,0,0,0,0,0,0
bladder flat intraepithelial lesion,0,0,0,1,0,0,0,0,0,0
non-invasive bladder urothelial carcinoma,0,0,0,1,0,0,0,0,0,0
rectum carcinoma in situ,0,0,0,1,0,0,0,0,0,0
carcinoma of liver and intrahepatic biliary tract,0,0,0,1,0,0,0,0,0,0
hepatobiliary neoplasm,0,0,0,1,0,0,0,0,0,0
submandibular gland neoplasm,0,0,0,1,0,0,0,0,0,0
major salivary gland carcinoma,0,0,0,1,0,0,0,0,0,0
inflammatory myofibroblastic tumor,0,0,0,1,0,0,0,0,0,0
communication disorder,0,0,0,1,0,0,0,0,0,0
renal carcinoma,0,0,0,1,0,0,0,0,0,0
amino acid metabolism disease,0,0,0,1,0,0,0,0,0,0
disorder of tyrosine metabolism,0,0,0,1,0,0,0,0,0,0
homocystinuria (disease),0,0,0,1,0,0,0,0,0,0
erectile dysfunction (disease),0,0,0,1,0,0,0,0,0,0
neoplasm of myocardium,0,0,0,1,0,0,0,0,0,0
ethmoid sinusitis,0,0,0,1,0,0,0,0,0,0
iridocyclitis (disease),0,0,0,1,0,0,0,0,0,0
ciliary body disease,0,0,0,1,0,0,0,0,0,0
iritis (disease),0,0,0,1,0,0,0,0,0,0
gonococcal endophthalmia,0,0,0,1,0,0,0,0,0,0
non-neoplastic bile duct disorder,0,0,0,1,0,0,0,0,0,0
external ear disease,0,0,0,1,0,0,0,0,0,0
hypereosinophilic syndrome,0,0,0,1,0,0,0,0,0,0
collagenopathy,0,0,0,1,0,0,0,0,0,0
plasma cell neoplasm,0,0,0,1,0,0,0,0,0,0
smoldering plasma cell myeloma,0,0,0,1,0,0,0,0,0,0
chronic obstructive pulmonary disease,0,0,0,1,0,0,0,0,0,0
urolithiasis,0,0,0,1,0,0,0,0,0,0
metastatic carcinoma,0,0,0,1,0,0,0,0,0,0
cystic kidney disease,0,0,0,1,0,0,0,0,0,0
placenta disease,0,0,0,1,0,0,0,0,0,0
acute myocarditis,0,0,0,1,0,0,0,0,0,0
gonococcal conjunctivitis,0,0,0,1,0,0,0,0,0,0
tendinopathy,0,0,0,1,0,0,0,0,0,0
purulent endophthalmitis,0,0,0,1,0,0,0,0,0,0
blue drum syndrome,0,0,0,1,0,0,0,0,0,0
hemorrhoid,0,0,0,1,0,0,0,0,0,0
cholecystitis,0,0,0,1,0,0,0,0,0,0
neonatal thrombocytopenia,0,0,0,1,0,0,0,0,0,0
choroidal sclerosis,0,0,0,1,0,0,0,0,0,0
angioid streaks,0,0,0,1,0,0,0,0,0,0
hereditary choroidal atrophy,0,0,0,1,0,0,0,0,0,0
vestibular disease,0,0,0,1,0,0,0,0,0,0
carbohydrate metabolism disease,0,0,0,1,0,0,0,0,0,0
metabolic disease with intestinal involvement,0,0,0,1,0,0,0,0,0,0
hair anomaly,0,0,0,1,0,0,0,0,0,0
diaphragm disease,0,0,0,1,0,0,0,0,0,0
sebaceous gland disease,0,0,0,1,0,0,0,0,0,0
hydrocele,0,0,0,1,0,0,0,0,0,0
actinomycosis,0,0,0,1,0,0,0,0,0,0
eye infectious disease,0,0,0,1,0,0,0,0,0,0
steroid-induced glaucoma,0,0,0,1,0,0,0,0,0,0
univentricular cardiopathy,0,0,0,1,0,0,0,0,0,0
congenital left-sided heart lesions,0,0,0,1,0,0,0,0,0,0
carotenemia,0,0,0,1,0,0,0,0,0,0
orbital cancer,0,0,0,1,0,0,0,0,0,0
indolent B-cell non-Hodgkin lymphoma,0,0,0,1,0,0,0,0,0,0
mucin-producing carcinoma,0,0,0,1,0,0,0,0,0,0
lip and oral cavity squamous cell carcinoma,0,0,0,1,0,0,0,0,0,0
neoplasm of immature B and T cells,0,0,0,1,0,0,0,0,0,0
non-small cell squamous lung carcinoma,0,0,0,1,0,0,0,0,0,0
tauopathy,0,0,0,1,0,0,0,0,0,0
mature T-cell and NK-cell non-Hodgkin lymphoma,0,0,0,1,0,0,0,0,0,0
genetic infertility,0,0,0,1,0,0,0,0,0,0
triple-negative breast carcinoma,0,0,0,1,0,0,0,0,0,0
bilineal acute myeloid leukemia,0,0,0,1,0,0,0,0,0,0
obstructive lung disease,0,0,0,1,0,0,0,0,0,0
clear cell sarcoma,0,0,0,1,0,0,0,0,0,0
heart failure,0,0,0,1,0,0,0,0,0,0
melanocytic skin neoplasm,0,0,0,1,0,0,0,0,0,0
diffuse type adenocarcinoma,0,0,0,1,0,0,0,0,0,0
endocardium disease,0,0,0,1,0,0,0,0,0,0
